bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",56,48.83579887,29.63569827,14.50587334,34.92735842,42.11469624,19.72568528,41.76762314,39.80268098,1.666040348
"BMR = 10%: Added, BMR: 0.1",57,53.40158499,41.70025945,18.53909297,46.06177786,34.30912499,36.79430423,57.1240799,47.44061195,12.42124633
"BMR = 10%: Added, BMR: 0.1",58,47.31468258,36.0336316,20.97389373,65.89042326,32.43696834,33.26496238,27.35032833,26.21167896,7.92337459
"BMR = 10%: Added, BMR: 0.1",59,30.60655523,39.20953476,40.48598101,29.35633186,26.34990964,42.36706014,29.08586274,85.44553242,0.474886493
"BMR = 10%: Added, BMR: 0.1",60,27.82649077,46.77890035,32.21056895,40.48765247,28.7225143,89.85473396,29.96185607,33.3863148,2.891593699
"BMR = 10%: Added, BMR: 0.1",61,196.242668,36.52258462,19.03561488,29.74468323,29.81565623,92.6505168,272.3772549,33.3863148,10.77781677
"BMR = 10%: Added, BMR: 0.1",62,54.15888068,61.81262205,31.43247463,38.96677975,35.8983857,64.84551312,211.0792112,38.47905463,3.394877169
"BMR = 10%: Added, BMR: 0.1",63,77.18886516,41.14769747,38.77191194,32.47083163,31.84147816,165.422991,192.2868407,35.70455457,4.181084389
"BMR = 10%: Added, BMR: 0.1",64,72.32813832,37.44822461,16.47753734,34.01927093,51.26218607,24.11577991,29.68601647,61.87888308,2.523911809
"BMR = 10%: Added, BMR: 0.1",65,27.80308486,24.76990818,19.67221748,46.32601727,41.04181522,16.40765951,44.76502409,43.66590211,6.001050105
"BMR = 10%: Added, BMR: 0.1",66,36.72206775,20.65651358,44.56778799,73.48586276,25.48775077,16.08635173,56.8961567,37.25467036,4.067013696
"BMR = 10%: Added, BMR: 0.1",67,34.76239544,29.28806064,13.90506339,45.66778987,33.95366397,14.29634784,67.79024338,41.62908613,7.300260601
"BMR = 10%: Added, BMR: 0.1",68,85.6847428,20.7094217,14.41942559,29.55082874,26.34337266,23.83773524,141.3999817,42.6577129,9.516825338
"BMR = 10%: Added, BMR: 0.1",69,72.80128427,20.7094217,16.89928291,41.76858004,38.21234652,20.36754594,776.2988925,47.84723881,7.266985086
"BMR = 10%: Added, BMR: 0.1",70,103.9486931,43.2312704,22.810448,41.63855718,33.49106692,20.36754594,138.9967833,37.32874234,4.20734205
"BMR = 10%: Added, BMR: 0.1",71,44.40576281,31.16442834,13.83332027,41.18395113,26.82045105,49.63846382,109.1780367,29.71745959,35.21115282
"BMR = 10%: Added, BMR: 0.1",72,119.3007855,31.11793281,20.98119687,37.41638552,29.95224641,68.53060387,47.75537564,95.64475532,10.84895588
"BMR = 10%: Added, BMR: 0.1",73,89.29298552,31.11793281,13.12972245,49.99986125,31.44353008,103.8448926,91.23973144,65.45332446,27.41031666
"BMR = 10%: Added, BMR: 0.1",74,36.80227076,36.78161985,23.62537613,53.63579129,30.4618417,75.13745415,47.15067893,302.1557286,23.36784288
"BMR = 10%: Added, BMR: 0.1",75,37.19641063,31.0632966,21.95184948,77.62002101,32.30635837,54.29761243,51.72365318,60.2020727,6.804284933
"BMR = 10%: Added, BMR: 0.1",76,31.01442909,102.8898779,26.67721715,56.36767804,29.73841186,34.02369137,41.7054599,54.75279071,4.584973006
"BMR = 10%: Added, BMR: 0.1",77,45.36251056,95.01925814,24.65514322,73.08342619,37.14658931,95.83939894,48.15226308,64.91844131,4.197194528
"BMR = 10%: Added, BMR: 0.1",78,80.15781182,115.26227,24.85644745,143.5054805,39.55710224,1391.88015,63.66745852,43.92732053,4.197194528
"BMR = 10%: Added, BMR: 0.1",79,64.29844833,88.78493762,18.86875991,68.38368728,44.97588232,94.4011194,42.47628405,55.68147891,6.683299398
"BMR = 10%: Added, BMR: 0.1",80,50.11436047,56.94310202,19.18478777,26.84450222,35.94702277,90.06165644,91.5162208,38.40754316,4.693856025
"BMR = 10%: Added, BMR: 0.1",81,38.99407401,62.13630293,24.68209631,28.60645986,34.65604706,224.350554,29.26528714,46.35103762,6.368204229
"BMR = 10%: Added, BMR: 0.1",82,26.84468094,32.27004232,27.86792987,32.46004276,40.32598699,132.417223,27.21346132,37.94928426,1.541798186
"BMR = 10%: Added, BMR: 0.1",83,33.97200983,92.22933532,28.10582936,30.32829062,34.03724033,304.7326804,218.4225887,86.86994673,10.6719077
"BMR = 10%: Added, BMR: 0.1",84,54.31264661,55.07480895,40.8708122,94.02234976,36.92091444,42.60716774,201.8929745,81.35937756,4.912015041
"BMR = 10%: Added, BMR: 0.1",85,41.33855303,26.43949191,38.84128228,29.56985487,29.67569015,33.41002663,26.10795027,100.3134512,0.418742245
"BMR = 10%: Added, BMR: 0.1",86,70.5080353,56.08584989,22.85352243,19.28456333,23.04056775,33.41002663,33.17408203,92.7973689,5.255570485
"BMR = 10%: Added, BMR: 0.1",87,87.73019123,56.69238251,14.38983014,156.6979543,24.51784265,33.41002663,26.66378044,114.9401185,4.605659935
"BMR = 10%: Added, BMR: 0.1",88,41.70708901,58.35843883,34.51761605,152.4142372,26.25691664,41.88556666,82.83233697,162.2876199,20.46064652
"BMR = 10%: Added, BMR: 0.1",89,89.5679938,66.74065379,32.96529869,23.11512871,27.52573716,82.14422042,90.73672028,83.75151586,5.295825152
"BMR = 10%: Added, BMR: 0.1",90,57.2942392,70.63014206,42.02068974,46.92937278,26.6687015,145.8514974,43.70577931,75.3802432,5.873923204
"BMR = 10%: Added, BMR: 0.1",91,36.57151242,42.57523143,57.42923833,42.0407831,31.10981736,167.0282024,39.48734323,84.7438567,3.575674862
"BMR = 10%: Added, BMR: 0.1",92,30.43602361,83.0250932,39.63784707,110.8988803,34.82008025,43.77448389,201.8590474,51.88290714,2.556434164
"BMR = 10%: Added, BMR: 0.1",93,26.51744886,33.34337398,48.19525195,85.66063221,42.2318002,70.23584121,82.19707069,38.02733421,5.384562266
"BMR = 10%: Added, BMR: 0.1",94,81.2770462,104.307574,35.44861085,28.13722552,27.38508485,87.06026684,86.3256355,31.94289955,5.47645011
"BMR = 10%: Added, BMR: 0.1",95,45.00728509,105.9206585,31.06135945,29.06657138,24.73294721,29.4273899,99.39124194,617.5144534,2.813832411
"BMR = 10%: Added, BMR: 0.1",96,45.76004368,86.05795294,31.06135945,103.8827731,45.08041017,39.40280019,31.10972552,27.62320663,7.619159663
"BMR = 10%: Added, BMR: 0.1",97,74.00379843,80.99253046,67.2442886,27.03438938,36.746128,22.41101343,45.26548478,533.5422077,3.944918564
"BMR = 10%: Added, BMR: 0.1",98,80.7264198,58.22381506,15.34962788,63.25708861,42.10832003,22.41101343,29.72453835,557.0250821,4.665789064
"BMR = 10%: Added, BMR: 0.1",99,45.81464462,84.04210585,16.11449446,53.36436656,42.34623717,22.06570563,37.14584287,267.8850335,17.24667304
"BMR = 10%: Added, BMR: 0.1",100,30.69151574,72.29072565,14.90707058,44.54625214,43.9456228,27.8886454,83.21993357,8952.18071,6.529683761
"BMR = 10%: Added, BMR: 0.1",101,104.2456481,43.06790879,20.6938015,40.57533588,44.25121889,36.19581148,35.77748887,1461.902428,227.1817172
"BMR = 10%: Added, BMR: 0.1",102,148.1423336,44.62492015,28.42475129,60.73593435,88.55764972,37.34994063,58.01585799,110285.5899,1.428164213
"BMR = 10%: Added, BMR: 0.1",103,45.10189807,27.14626367,21.94397586,65.92639548,30.01583071,41.53633052,58.61460215,108244.0747,2.35215697
"BMR = 10%: Added, BMR: 0.1",104,56.28530287,58.01813708,23.83601028,63.56066726,24.06648209,59.70117237,64.5128511,508.1189865,0.98203889
"BMR = 10%: Added, BMR: 0.1",105,39.56845768,66.27617576,34.39097646,56.33693312,51.07965202,352.6643323,55.98491711,577.4500736,5.559516608
"BMR = 10%: Added, BMR: 0.1",106,52.32682686,26.07973568,25.6879018,22.1389825,45.13848369,310.5108462,80.82045272,5000.433125,2.422987231
"BMR = 10%: Added, BMR: 0.1",107,132.5981186,103.5522854,18.92082456,55.16323512,45.56886336,225.5722846,48.11258106,84.35665277,2.872637725
"BMR = 10%: Added, BMR: 0.1",108,170.8178141,77.33298297,30.25091689,34.94557556,28.41457994,33.44229027,53.05224284,26.96055488,6.523511006
"BMR = 10%: Added, BMR: 0.1",109,68.81512676,62.09495729,28.51554669,34.82702249,34.78649479,83.36643754,23.84792615,42.7325747,4.504737413
"BMR = 10%: Added, BMR: 0.1",110,58.2882484,70.97091808,23.25007164,34.58263305,31.34814836,19.38846223,36.47013027,22.28012688,4.983032673
"BMR = 10%: Added, BMR: 0.1",111,36.13190862,55.41537525,30.71839885,28.32156115,40.43334575,27.17670355,53.48359178,21.15172922,5.400570242
"BMR = 10%: Added, BMR: 0.1",112,38.51596406,22.97599586,25.23416922,39.94230746,25.29397709,221.951969,51.22803115,54.51813986,9.269752289
"BMR = 10%: Added, BMR: 0.1",113,57.38827563,54.81590631,19.46276339,39.58690758,38.56222312,127.4323613,67.33246407,38.01496118,4.806777876
"BMR = 10%: Added, BMR: 0.1",114,44.95128453,40.27972352,25.66094022,38.95863146,32.23783571,877.9065293,485.4169552,48.61314959,13.97129275
"BMR = 10%: Added, BMR: 0.1",115,61.45777143,31.3873178,22.52964551,40.99021674,33.70562996,114.3542274,506.5417011,53.22161686,2.695529046
"BMR = 10%: Added, BMR: 0.1",116,28.50340437,31.3873178,47.90566639,47.3065238,32.99995541,17.19047573,2275.062475,290.1281753,6.068812694
"BMR = 10%: Added, BMR: 0.1",117,126.8404021,71.18515536,23.6274041,39.910733,31.70841847,31.31452206,128.0835014,232.5387937,1.541899052
"BMR = 10%: Added, BMR: 0.1",118,44.92097255,45.37637604,26.71667252,44.04992667,32.53852663,36.23998092,229.6015874,329.6968742,1.023996441
"BMR = 10%: Added, BMR: 0.1",119,45.02804986,30.37801489,37.39550918,38.96241127,31.57744416,36.23998092,195.5191429,31.24148396,0.763425954
"BMR = 10%: Added, BMR: 0.1",120,36.12639339,44.32962112,39.03943823,60.29176124,36.44743893,26.02404997,37.51895581,72.09691819,6.295001843
"BMR = 10%: Added, BMR: 0.1",121,45.01759757,154.3526007,17.11122934,115.2875562,23.12540945,18.29920889,42.0620547,23.36612913,4.487521735
"BMR = 10%: Added, BMR: 0.1",122,25.44009403,70.06296845,31.31606663,90.12336472,23.30929984,18.29920889,123.8632805,23.36612913,1.143839976
"BMR = 10%: Added, BMR: 0.1",123,131.4178772,36.20376261,36.26377738,67.13300418,27.85176024,24.17737149,2084.093758,18.12979852,6.039386777
"BMR = 10%: Added, BMR: 0.1",124,83.25818837,56.62818865,34.48296312,140.6850473,47.43790423,44.75446323,888.1239968,20.91781621,40.13122519
"BMR = 10%: Added, BMR: 0.1",125,241.0471391,69.85463839,25.37874355,101.2405642,55.93022716,30.65653598,73.22667882,16.53193119,5.269186254
"BMR = 10%: Added, BMR: 0.1",126,26.70864777,62.69967905,26.31225117,30.81951038,29.5470016,30.65653598,49.71369247,25.89033945,5.949335642
"BMR = 10%: Added, BMR: 0.1",127,61.18080677,44.58000216,19.01442328,42.14068169,35.37866439,664.6685875,78.6390125,25.13178395,2.731434344
"BMR = 10%: Added, BMR: 0.1",128,40.02324678,43.53778993,31.24134199,44.16218018,27.95136272,635.860846,50.17015781,64.16966276,7.693965239
"BMR = 10%: Added, BMR: 0.1",129,50.2792098,76.27678941,30.10375001,30.50528367,24.49242701,41.23092021,60.31114259,38.44888083,11.69529615
"BMR = 10%: Added, BMR: 0.1",130,43.38049667,36.13057708,21.43998883,30.66409825,31.73999471,64.21077923,121.2743071,119.2148248,5.668403748
"BMR = 10%: Added, BMR: 0.1",131,92.49001458,45.53297626,18.00227146,34.24893261,47.53488644,43.13317402,84.46345281,116.2759872,4.350321959
"BMR = 10%: Added, BMR: 0.1",132,38.57805215,42.0083699,25.37079599,34.24893261,63.36756053,133.5876957,66.58244345,52.10218194,4.675043046
"BMR = 10%: Added, BMR: 0.1",133,52.81014318,52.49378537,25.90947405,88.93137441,52.33815544,94.72253922,113.9617954,42.9963722,2.399362483
"BMR = 10%: Added, BMR: 0.1",134,66.12752232,165.9788229,37.44433817,64.30436997,45.48367495,47.91271004,154.7921757,54.35488432,7.701824156
"BMR = 10%: Added, BMR: 0.1",135,41.00273199,23.58567431,21.62801702,94.56209011,67.09602713,70.81154886,78.36315585,35.97546057,4.494570314
"BMR = 10%: Added, BMR: 0.1",136,100.3894121,34.48642381,41.43495837,42.81647337,32.95146574,54.43094484,72.5897332,652.2899879,0.421591687
