bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",69,180.790894,646.7497332,126.8750272,231.4608196,37.21900438,79.93870566,41.24200065,34.9185905,5.338715531
"BMR = 10%: Added, BMR: 0.1",70,117.3634618,619.9366322,74.43805115,107.693281,36.44850188,209.3126006,70.39864441,34.94456429,0.963345604
"BMR = 10%: Added, BMR: 0.1",71,83.0886297,564.9117856,112.9614502,42.97283728,35.27078009,125.637407,55.30812796,34.28032525,0.008929757
"BMR = 10%: Added, BMR: 0.1",72,125.5479716,153.0844922,38.50938281,61.66546589,35.80931855,115.0408731,61.91134271,34.28032525,0.008547709
"BMR = 10%: Added, BMR: 0.1",73,294.3839959,247.9267635,70.14040068,40.71877794,55.76851667,83.66040965,30.85716486,34.5605133,0.005333108
"BMR = 10%: Added, BMR: 0.1",74,350.770836,42.48808881,93.3801342,119.2295007,41.93497177,65.88922715,32.7754033,36.91069113,0.705061634
"BMR = 10%: Added, BMR: 0.1",75,51.31372846,49.53427001,51.15618785,54.58496552,41.68164745,55.16082735,42.17211661,36.66465924,0.198486865
"BMR = 10%: Added, BMR: 0.1",76,406.3821538,289.6895544,48.4640078,79.51792957,46.30468223,55.85759321,55.17426147,36.10498991,6.456393599
"BMR = 10%: Added, BMR: 0.1",77,120.3881586,298.0501064,66.07134397,171.4012913,36.80974179,30.38381135,59.76301452,36.28160328,4.455152072
"BMR = 10%: Added, BMR: 0.1",78,53.81005326,391.8190671,44.09269527,348.2983478,39.52065352,28.6462768,38.95408756,35.24549935,2.458083205
"BMR = 10%: Added, BMR: 0.1",79,134.1539822,275.275268,45.9014928,213.7145924,65.42777453,28.82843136,39.51650644,34.72771172,4.417435156
"BMR = 10%: Added, BMR: 0.1",80,41.92651526,207.4278348,44.81435195,220.3952509,60.93440933,26.40069977,92.76235831,34.65605975,1.827700261
"BMR = 10%: Added, BMR: 0.1",81,65.73985836,42.24387688,46.94888622,95.72851062,46.87714038,61.51795576,26.61971744,35.26952057,0.809298588
"BMR = 10%: Added, BMR: 0.1",82,72.50983727,81.00324853,40.08930289,62.79555779,53.12922776,32.70956972,35.08937114,35.00923254,1.260210075
"BMR = 10%: Added, BMR: 0.1",83,35.13069535,122.8693331,38.17086323,65.00063158,47.03722611,73.67462165,35.35205179,32.66110779,3.294190524
"BMR = 10%: Added, BMR: 0.1",84,232.3517716,84.83870681,40.3152464,132.6680013,45.18951826,176.3385836,43.78430738,39.22702386,4.475672365
"BMR = 10%: Added, BMR: 0.1",85,340.4937104,52.84161197,39.22921463,171.2240726,46.03238554,95.21824847,73.8120292,43.4864368,0.541186157
