bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",63,1.055554492,0.457657259,0.910441678,2.926870197,2.592101496,287.613532,0.244817497,13.02049067,2.245265259
"BMR = 10%: Added, BMR: 0.1",64,1.665531713,2.101836916,6.361925358,2.969709644,2.470460406,18.01527277,3.496073447,13.02049067,0.029329686
"BMR = 10%: Added, BMR: 0.1",65,1.272696022,2.708308138,5.92060954,10.9982525,7.5495205,2.182504388,3.209618059,9.782069707,3.131906917
"BMR = 10%: Added, BMR: 0.1",66,0.673492876,13.86947912,5.92060954,4.598296845,6.760669964,71.84866116,1.780132863,1.888095188,0.300949156
"BMR = 10%: Added, BMR: 0.1",67,11.72393809,18.28579905,0.875424956,9.047164946,7.005822159,1.061357232,12.72990459,4.84066739,0.313461023
"BMR = 10%: Added, BMR: 0.1",68,1.302864942,0.954577035,9.629039846,11.2293198,3.466010798,4.056084747,1.403464726,5.823849635,0.474872988
"BMR = 10%: Added, BMR: 0.1",69,6.627387544,2.696201016,10.05949186,12.62077842,2.920206748,1.433667328,3.58239648,4.451046562,0.834036649
"BMR = 10%: Added, BMR: 0.1",70,2.654006644,3.646241752,0.268844856,11.55703022,3.524326366,1.794495977,1.878581446,5.236489371,0.091513057
"BMR = 10%: Added, BMR: 0.1",71,4.294760758,0.890421305,1.704505757,14.05474582,2.719158898,1.732932151,5.339454399,2.928947161,0.542802004
"BMR = 10%: Added, BMR: 0.1",72,3.881616212,2.942622829,0.083304495,1.332792663,3.952286786,1.826078879,14.61524001,1.237478465,0.231363091
"BMR = 10%: Added, BMR: 0.1",73,6.524947775,5.458808265,0.187715195,1.72431581,4.05250104,3.931357931,3.979085221,1.123422146,1.017381772
"BMR = 10%: Added, BMR: 0.1",74,1.913398117,2.822527681,0.533515737,3.43303329,3.922736598,4.518198514,3.72508076,1.123422146,0.655417226
"BMR = 10%: Added, BMR: 0.1",75,1.065603789,1.948596804,3.767966533,4.726638201,0.338954474,55.9453758,3.201177149,1.454375914,0.136363096
"BMR = 10%: Added, BMR: 0.1",76,1.718618049,3.050903853,4.089082044,28.20975316,0.635631289,99.23273908,1.301768033,6.373410469,0.172270041
"BMR = 10%: Added, BMR: 0.1",77,4.584084684,0.904493876,2.98156687,22.66502134,1.002682064,81.22932813,10.79319822,7.702183408,1.058733206
"BMR = 10%: Added, BMR: 0.1",78,2.425674407,0.904493876,10.10334522,23.00897513,3.292621807,86.43525921,5.706745531,9.501411867,0.477819852
"BMR = 10%: Added, BMR: 0.1",79,1.439991049,1.472688114,2.856572204,27.6007321,8.454309627,1.284076464,4.579967998,6.824388083,0.182764979
"BMR = 10%: Added, BMR: 0.1",80,1.170533243,1.354711232,5.266582459,18.15298259,2.047061039,1.284076464,6.726603476,30.33793645,0.069869044
"BMR = 10%: Added, BMR: 0.1",81,1.224144627,0.98025735,1.024457417,14.50805219,3.518922075,2.494368758,5.264615527,0.901292095,0.096456874
"BMR = 10%: Added, BMR: 0.1",82,9.195590627,1.396072498,5.066842055,5.465731715,2.946171663,14.85890041,7.046007015,4.075906197,0.08745087
"BMR = 10%: Added, BMR: 0.1",83,4.10103896,1.358348647,1.886990958,1.867808628,2.004151411,0.569969933,4.363181356,1.466805185,0.067215466
"BMR = 10%: Added, BMR: 0.1",84,4.587757794,2.502807436,2.915225749,0.676526873,3.480994765,1.360483094,0.584183609,13.13263822,0.627521099
"BMR = 10%: Added, BMR: 0.1",85,8.237997777,1.008426466,1.586032048,0.761245133,3.480994765,0.909749826,2.492627995,5.97319289,0.549924731
"BMR = 10%: Added, BMR: 0.1",86,1.924638181,0.723214462,0.990581428,1.499225907,9.1222807,0.909749826,0.6334589,5.97319289,0.274153519
"BMR = 10%: Added, BMR: 0.1",87,2.425844219,4.211040485,0.983694237,1.625838958,10.03159418,0.909749826,1.489833456,7.125667473,0.62188835
"BMR = 10%: Added, BMR: 0.1",88,11.86232758,7.707167559,150.7202953,1.246512986,2.26893606,10.04050733,4.767475898,4.976198684,1.489986481
"BMR = 10%: Added, BMR: 0.1",89,22.54225116,9.769916253,2.206073548,0.856815328,3.919516194,1.97130378,1.009535728,3.615818909,0.206751121
"BMR = 10%: Added, BMR: 0.1",90,1.366649517,2.953505829,89.33468245,0.698487555,2.462863405,9.455164275,8.305169138,2.955949157,1.040395696
"BMR = 10%: Added, BMR: 0.1",91,3.489155717,5.286387382,2.599356527,0.922637292,3.565367928,1.490646594,0.705647577,1.487115843,0.302259998
"BMR = 10%: Added, BMR: 0.1",92,3.988046369,2.461181812,0.718789588,0.947555961,1.138891337,1.668015726,3.654809284,20.76481188,0.029038851
"BMR = 10%: Added, BMR: 0.1",93,4.996310874,13.5008615,1.921481947,0.875122832,1.947627983,2.671603883,2.597977089,12.40922967,0.248481294
"BMR = 10%: Added, BMR: 0.1",94,1.010322306,2.95947948,1.414231052,1.271718408,2.971753281,3.311127529,0.249197315,5.427500735,0.215849212
"BMR = 10%: Added, BMR: 0.1",95,15.4135405,6.772764048,97.19937237,2.864697285,8.939191424,3.899011539,1.981689018,4.911166679,0.103117873
"BMR = 10%: Added, BMR: 0.1",96,1.442271254,14.20787502,9.801286642,1.28703515,1.531274189,4.397252734,2.939347604,4.422095128,0.245050248
"BMR = 10%: Added, BMR: 0.1",97,0.718132746,1.128871771,6.379103661,1.44629378,4.340493362,4.234132968,1.549266056,35.46455147,0.099687566
"BMR = 10%: Added, BMR: 0.1",98,6.303691254,9.89727541,6.379103661,1.388169006,5.367515148,11.12241815,2.914157567,4.160138133,0.083658567
"BMR = 10%: Added, BMR: 0.1",99,0.556012312,5.789501567,0.475454241,1.512459647,1.437237797,5.764183114,13.06158824,33.63424656,1.57326913
"BMR = 10%: Added, BMR: 0.1",100,12.32907431,4.277846844,0.524836882,1.092945046,11.38746734,1.580134423,2.138338438,12.35004008,0.055279044
"BMR = 10%: Added, BMR: 0.1",101,2.68386835,3.937826903,0.354480359,0.721265151,2.515492158,12.97682302,0.894779971,10.9795484,0.242426347
"BMR = 10%: Added, BMR: 0.1",102,0.238553189,6.132893326,0.723162952,0.715488693,2.032793843,10.34194837,0.949258923,9.505604378,0.242426347
"BMR = 10%: Added, BMR: 0.1",103,2.248235533,3.921327683,1.351105838,0.699761759,0.819329918,4.536121109,1.69283222,13.90201785,0.000954718
"BMR = 10%: Added, BMR: 0.1",104,6.305764195,6.344192379,7.120134255,0.776077511,3.005127536,3.271240308,18.49400769,6.352338917,0.00176716
"BMR = 10%: Added, BMR: 0.1",105,3.402803029,1.54477294,1.196891639,0.685742334,2.532362791,9.660168144,5.196976756,8.123032802,0.417630342
"BMR = 10%: Added, BMR: 0.1",106,2.715654167,1.74481689,0.768146036,0.749125265,3.387367728,7.533389124,0.229214973,6.465421669,0.844991925
"BMR = 10%: Added, BMR: 0.1",107,3.093740589,2.526093076,2.94139982,0.627381068,6.429645199,100.5152758,0.519602886,1.256229979,0.844991925
"BMR = 10%: Added, BMR: 0.1",108,1.655603688,2.375772976,6.377100678,0.739749558,3.741844642,5.970214783,3.801746906,1.381307989,0.045604766
"BMR = 10%: Added, BMR: 0.1",109,0.656311311,2.375772976,0.102175134,0.685612655,3.853375615,3.111677742,4.337637577,2.14525346,0.301390472
"BMR = 10%: Added, BMR: 0.1",110,12.01309044,7.606093495,6.144857974,2.958431775,1.212158414,6.612201685,11.52042704,1.178699721,0.856077995
"BMR = 10%: Added, BMR: 0.1",111,0.48773271,1.30720023,3.082167822,1.562241116,1.600067703,8.313382493,8.320540939,9.468930454,1.446873758
"BMR = 10%: Added, BMR: 0.1",112,0.700013696,2.18046537,7.36161278,1.289000455,1.901524544,7.494316567,4.733850865,12.19466035,0.008264159
