bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",48,81.16708909,101.2953388,93.57587529,72.19956427,305.3714487,52.08274554,107.1820244,64.94685202,61.12163614
"BMR = 10%: Added, BMR: 0.1",49,96.85071158,63.56898669,105.6686336,60.2542113,104.7866247,81.9144155,138.1406752,143.274735,51.61097609
"BMR = 10%: Added, BMR: 0.1",50,68.12756363,70.389581,97.20351131,62.73574392,113.9466368,215.086516,60.98212802,85.85124621,34.27677278
"BMR = 10%: Added, BMR: 0.1",51,848.8532296,79.25024172,111.8719216,75.55049261,101.2226837,235.1814572,50.20682001,110.6114763,42.29124012
"BMR = 10%: Added, BMR: 0.1",52,64.82621613,91.31390357,131.0990375,74.10993198,114.6450008,53.38119206,80.87978175,76.18476001,23.7134247
"BMR = 10%: Added, BMR: 0.1",53,91.31162305,74.39085488,95.60996791,141.6597336,105.1916124,85.45270193,34.65541678,78.48349666,30.72552542
"BMR = 10%: Added, BMR: 0.1",54,84.57866876,84.81331483,98.26927332,94.5468136,133.9957698,70.70908623,77.5810741,73.81099583,186.3341553
"BMR = 10%: Added, BMR: 0.1",55,94.23616792,68.85629246,68.11247931,85.26615163,148.0533798,54.39096733,61.23373512,47.7007763,76.09510188
"BMR = 10%: Added, BMR: 0.1",56,83.53561762,93.69994614,46.85224425,79.88353765,166.6910179,58.19355419,43.72172863,82.10050682,61.47378645
"BMR = 10%: Added, BMR: 0.1",57,85.13141695,78.34344048,228.0579809,98.91115146,101.3618585,114.7099089,52.38674697,86.21973984,53.8395758
"BMR = 10%: Added, BMR: 0.1",58,84.83035115,59.06995232,58.66309713,79.52213257,122.8979349,52.82986928,90.26154192,92.55955631,4.522446184
"BMR = 10%: Added, BMR: 0.1",59,154.7088388,65.91707547,87.78678777,50.47090282,101.0511581,95.70702169,38.17309118,113.1704384,12.26328277
"BMR = 10%: Added, BMR: 0.1",60,77.02188305,75.3538107,92.83157728,142.1337805,592.997771,35.39181131,42.26083869,51.7968467,95.84893557
"BMR = 10%: Added, BMR: 0.1",61,91.35551954,73.3456782,87.4833755,69.68501227,103.9531112,81.46356192,54.0449887,87.7779312,36.71925636
"BMR = 10%: Added, BMR: 0.1",62,59.8730923,74.6117291,79.84081616,98.11589643,108.1071161,32.30980351,58.02318388,91.98974426,35.39958066
"BMR = 10%: Added, BMR: 0.1",63,863.7791253,84.62105275,210.9787435,68.76666624,105.1361718,34.65589547,65.14743773,68.94396753,129.3021424
"BMR = 10%: Added, BMR: 0.1",64,56.7970409,152.7600896,136.0764491,71.34043099,124.5214325,39.3161204,67.4625212,97.46094458,34.74258543
