bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",54,0.589154282,2.839864323,0.045478795,3.226775652,10.55651953,0.774120461,6.132011263,0.468490939,2.129064731
"BMR = 10%: Added, BMR: 0.1",55,1.618507299,1.062401716,4.169203054,4.587142669,8.392796746,1.612651776,2.514270117,0.43741355,21.66534455
"BMR = 10%: Added, BMR: 0.1",56,0.788269366,2.958128791,0.098746864,0.734822167,1.344178236,0.306925239,3.095922334,0.346735222,0.346756523
"BMR = 10%: Added, BMR: 0.1",57,2.723894452,5.942469491,5.300698463,1.294350118,0.697238146,0.629252909,1.442748792,0.844229452,0.089183181
"BMR = 10%: Added, BMR: 0.1",58,1.404797998,2.06418225,3.930154091,1.448484028,0.361487366,0.758707676,1.025964615,0.685638713,0.049563386
"BMR = 10%: Added, BMR: 0.1",59,0.751755428,5.459939706,3.926505511,0.791539298,4.978946096,0.551391985,0.609932943,2.432011066,2.322572881
"BMR = 10%: Added, BMR: 0.1",60,0.906783685,2.82367636,3.479337376,0.791539298,1.176969227,0.628054505,0.501381973,1.122051965,0.447608828
"BMR = 10%: Added, BMR: 0.1",61,2.627369865,3.013980713,0.417855045,0.949108413,0.591529424,1.884149587,1.636602032,0.895793756,0.530982141
"BMR = 10%: Added, BMR: 0.1",62,0.841137964,3.805970926,1.353980198,1.629626094,0.698126767,0.488269562,2.055664075,2.819520183,1.29094862
"BMR = 10%: Added, BMR: 0.1",63,3.778675671,2.431054162,7.78930694,1.050055389,2.633568959,0.492894068,0.234871962,3.282512212,0.495559676
"BMR = 10%: Added, BMR: 0.1",64,0.909231929,1.376541463,4.198908202,1.03544802,2.366361825,0.376797691,0.216744176,2.195043321,0.887445859
"BMR = 10%: Added, BMR: 0.1",65,1.361298346,1.083992113,0.40943005,1.053397659,0.830208777,20.25889964,0.263151999,1.09500375,2.256944494
"BMR = 10%: Added, BMR: 0.1",66,4.095936559,0.873000242,0.796619515,0.941976506,1.267475321,0.610875095,1.360540955,1.671985961,0.081481604
"BMR = 10%: Added, BMR: 0.1",67,7.031728596,0.87218761,0.511626608,0.764543364,1.070928846,0.484716623,1.181619823,1.032026527,0.673093301
"BMR = 10%: Added, BMR: 0.1",68,1.892454174,0.988410125,2.838501782,0.764543364,1.170140735,0.433417468,1.095963624,0.257411333,0.708027238
"BMR = 10%: Added, BMR: 0.1",69,1.60652905,0.747889569,1.518153518,1.273212997,1.773941806,0.402356044,1.159865313,1.449550525,0.166263693
"BMR = 10%: Added, BMR: 0.1",70,1.412479102,0.774463966,0.645777066,0.560137836,1.339206448,0.322748454,0.230638209,0.852185993,0.200495785
"BMR = 10%: Added, BMR: 0.1",71,3.677540368,1.375895709,0.879945185,0.43207154,1.298356571,0.438413169,0.966058439,2.05441915,0.413158343
"BMR = 10%: Added, BMR: 0.1",72,2.51322056,1.697553957,1.087579945,1.339852205,1.130999804,0.300972894,0.427372146,0.483076679,0.549174566
"BMR = 10%: Added, BMR: 0.1",73,1.476939418,1.202513498,1.741178103,2.363093208,1.023072266,0.903048757,2.825024064,3.680120206,0.175640384
"BMR = 10%: Added, BMR: 0.1",74,1.485004279,1.011015215,0.099395326,4.833457126,3.094221863,0.687970626,0.487007609,1.383536216,0.694859421
"BMR = 10%: Added, BMR: 0.1",75,9.647513153,1.383729877,1.807465396,4.614449082,0.425591995,1.828176792,1.669220297,2.119901896,0.047323056
"BMR = 10%: Added, BMR: 0.1",76,0.860144378,1.49849997,1.446191297,2.249779199,0.488417641,5.979986896,5.459221116,1.062901329,2.094332433
"BMR = 10%: Added, BMR: 0.1",77,1.309260687,7.428043858,0.72672621,2.206030691,4.551992159,2.055866016,4.993380348,0.826888676,1.090178998
"BMR = 10%: Added, BMR: 0.1",78,2.755172171,3.753562043,1.398697046,1.322280241,3.364818185,2.118169412,1.99652922,4.611204415,1.201807181
"BMR = 10%: Added, BMR: 0.1",79,10.38034029,1.914394445,0.482298867,2.54441329,1.105512958,0.654274601,0.350036446,2.73209728,2.361338266
"BMR = 10%: Added, BMR: 0.1",80,8.011822933,2.014734483,0.673744072,0.580870832,1.228928573,0.459172428,0.350036446,3.1443793,0.458805153
"BMR = 10%: Added, BMR: 0.1",81,0.612653245,0.671246347,1.25429163,1.996878619,0.950093561,1.007846093,3.377346658,3.089084113,0.110269702
"BMR = 10%: Added, BMR: 0.1",82,0.988410125,1.315385351,1.11026796,1.438411371,1.344648479,1.145066698,2.523392724,1.35621619,0.276451526
"BMR = 10%: Added, BMR: 0.1",83,1.168718336,2.486330853,0.986222799,0.951849198,6.046025985,1.843431413,0.646990959,0.715199074,0.047016804
"BMR = 10%: Added, BMR: 0.1",84,1.104103728,2.929804402,0.820705349,1.288340996,3.431565746,3.002312842,0.270490453,1.645171106,0.080465389
"BMR = 10%: Added, BMR: 0.1",85,2.606265431,2.170755213,1.152125386,2.546683315,1.670947267,1.086437764,0.177866481,2.526175511,0.690523941
"BMR = 10%: Added, BMR: 0.1",86,1.323839405,2.129598198,1.085808294,1.522361704,3.290182621,1.086437764,0.505211007,0.654518132,0.046124587
"BMR = 10%: Added, BMR: 0.1",87,1.469806196,2.646468634,0.792112265,1.362294691,1.949327542,0.442878242,1.622563975,2.158647742,1.084664262
"BMR = 10%: Added, BMR: 0.1",88,1.210819644,2.189221748,1.911903309,1.364943999,4.079988163,0.472951646,1.044914128,3.083102566,0.081544701
"BMR = 10%: Added, BMR: 0.1",89,1.903415521,1.835906007,1.50295428,6.78693319,0.78206918,0.303854382,4.602364826,2.4183249,0.249518798
