bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,105,0.19790034,0.262586376,0.330598319,0.006634658,0.094833828,0.269645087,0.345842485,0.204397376
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,106,0.199087085,0.184919,0.332699417,0.006634658,0.102267555,0.161008258,0.368935155,0.211291005
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,107,0.183823873,0.248156337,0.354584368,0.005819876,0.123539277,0.6448986,0.363296067,0.205929288
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,108,0.151494228,0.189624009,0.300079187,0.006689531,0.016062004,0.390867115,0.348001505,0.230657419
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,109,0.151121537,0.171001873,0.29460982,0.006689531,0.015737135,0.260829191,0.326978054,0.259743175
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,110,0.186736666,0.193380815,0.290239991,0.007439995,0.030027021,0.159105572,0.369419012,0.296133691
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,111,0.177310591,0.198705319,0.29916265,0.004329352,0.078475112,5.279043953,0.366609072,0.312708543
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,112,0.15484885,0.195637792,0.297849745,0.010145155,0.138650486,3.544320625,0.369821827,0.237792118
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,113,0.203137737,0.197559244,0.305071082,0.003676412,0.140313639,7.360199596,0.341328646,0.258893598
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,114,1.208721236,0.213835214,0.347593818,0.008386047,0.127057027,3.122973498,0.381252453,0.303320251
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,115,0.275016692,0.174960925,0.324193381,0.002513944,0.143315115,1.028753387,0.381776252,0.218727846
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,116,0.143680708,0.157567353,0.326156639,0.009176094,0.195648645,0.626027406,0.378906126,0.226758491
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,117,0.144451532,0.174657091,0.391890466,0.008846216,0.100254381,4.8006564,0.364965487,0.281390691
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,118,0.255695869,0.15326071,0.395648578,0.007909607,0.113597166,0.666482378,0.353467462,0.270228167
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,119,0.254117159,0.181416665,0.349301672,0.019837537,0.100027291,0.344215359,0.378360107,0.25668935
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,120,0.417696136,0.176678473,0.369624312,0.010067017,0.107366848,1.063320498,0.382506569,0.330736218
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,121,0.197414777,0.149391781,0.340360647,0.006580359,0.111789224,1.063320498,0.383762449,0.408038291
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,122,0.189286372,0.270221062,0.350984835,0.006183762,0.109733339,0.659314862,0.383762449,0.39964493
