bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,70,9.479075173,9.078115178,60.99119998,0.376485736,0.600367588,49.47615642,44.56865326,11.07325306
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,71,10.58428592,56.0463482,60.99119998,0.558225344,1.236785397,89.09922489,45.74165482,8.811305945
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,72,10.98770537,23.04568099,60.99119998,0.84814399,2.424443247,33.64623061,28.50662751,16.75295396
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,73,8.117932085,19.77381835,60.99119998,0.460171192,3.395003256,68.47517103,29.23505578,8.013354458
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,74,10.22891375,98.32646564,53.95377152,1.513904897,3.363492059,270.075246,25.37243607,14.16592938
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,75,12.87129224,10.8497022,55.52101487,2.37363006,6.380718084,397.9209783,20.9210021,7.60949171
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,76,15.77960566,35.1732223,52.37439951,1.403893501,4.96260906,620.8782259,15.97357576,27.40229742
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,77,14.77281372,13.6576691,46.3708751,0.976774112,6.133784924,531.2949624,13.18153485,5.281479635
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,78,81.38329305,21.12571605,39.37208721,0.851511285,4.069535268,697.38532,28.95351748,6.313869575
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,79,15.77481198,8.021353069,46.21751301,0.681353243,3.871681514,624.0537621,29.86885598,8.469652087
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,80,11.98896347,10.01071186,52.53014098,1.040263981,4.128491024,522.912506,25.12116412,8.389215947
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,81,11.11376271,7.449600937,56.85203082,1.299907814,3.667598157,510.9908953,18.86977323,7.295227583
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,82,14.00605606,8.237866884,59.21742433,2.527024827,4.002357926,677.038676,26.47025858,6.061851815
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,83,7.835304125,8.89198892,59.21742433,1.292317319,4.10415142,774.5246631,34.11751073,9.495111051
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,84,7.436104915,11.54304766,56.77777618,0.214962884,3.577328747,775.2307383,12.49327395,11.01378227
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,85,12.6594554,9.692318768,55.56134082,0.243849189,3.619215322,714.7485012,18.80640084,17.30168556
