bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,122,32.8448456,23.48368045,49.72745355,3.650468802,0.548515791,3.186742635,49.33033034,25.12992948
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,123,27.58067797,28.15709527,49.85270098,2.320464412,0.571191166,3.552171875,48.69075714,27.2835105
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,124,48.75272208,31.74273067,49.85270098,0.471846005,0.634184518,3.788001049,45.75284036,19.64121696
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,125,33.55831394,29.6658058,50.64266997,3.641191066,0.671879624,3.785709213,40.78046142,30.15033799
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,126,24.99048028,30.42421917,50.67957602,3.248835453,0.873797097,3.827608736,60.9932444,51.11829544
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,127,38.50470923,30.9204779,50.67957602,1.173226122,1.103896158,3.297108224,63.64590159,18.67112544
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,128,40.9834002,33.0463529,51.13945546,0.946150591,0.896118235,3.297108224,49.97554955,85.97899615
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,129,73.06082367,43.66666682,49.38090806,1.457315683,1.081640469,3.557869112,50.03598214,31.7599654
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,130,34.03417229,44.7462652,49.12576032,1.040220454,1.114262899,4.530662864,50.68124998,36.36184325
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,131,37.88415065,24.12989454,49.21654389,0.941250335,1.670391416,3.765417516,50.78812123,18.21403904
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,132,29.48199373,32.27874623,48.76466868,0.678772429,0.994121759,2.643463125,50.11149661,16.55511587
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,133,29.55947752,28.31034637,48.89635175,0.453854421,1.110601851,1.345008789,50.83948116,18.63341557
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,134,42.79688798,23.17910617,48.78397741,1.478365941,1.433580595,1.462077398,51.18255912,19.30685562
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,135,22.63771618,23.74217235,48.64625484,1.159029278,1.605641751,2.682488524,49.78155328,115.6512834
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,136,58.98843953,47.15519911,48.66703241,0.984996572,1.519734322,2.663468856,50.05512144,118.1180541
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,137,21.78307372,43.76325421,47.81901736,0.541914677,1.805654054,3.495633545,48.80563328,22.8037945
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,138,21.15315027,46.40689183,48.36995734,0.650158749,1.484960418,3.667537202,48.62519697,30.19820098
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,139,168.353407,25.98367181,47.4034376,0.699808208,1.302056888,4.251940098,50.18416235,24.92234794
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,140,34.17592393,39.97136242,63.84283692,0.977165395,1.491194851,3.785780124,50.05609958,19.96825441
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,141,31.17582375,31.23306108,84.59268696,1.112382704,0.89407064,2.652948283,50.56191045,17.49505433
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,142,43.70429532,24.23970557,74.23604066,1.056389186,0.643586362,0.789238319,50.80562722,31.04834497
