bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",88,3.570766483,3.001579135,5.083257395,4.285559289,4.377190165,3.036976727,3.489725541,4.020130619,3.409806968
"BMR = 10%: Added, BMR: 0.1",89,7.814745617,2.583849749,5.853719467,5.074271508,9.608263558,3.685737007,3.990712966,4.226881318,4.591611979
"BMR = 10%: Added, BMR: 0.1",90,4.68913329,2.583849749,4.945112318,3.906460193,9.524578624,1.98818771,3.105412064,4.264111637,4.026225739
"BMR = 10%: Added, BMR: 0.1",91,5.933936457,3.14564955,5.407289525,4.341250892,6.138578442,1.98818771,4.482285009,5.456187118,5.961698509
"BMR = 10%: Added, BMR: 0.1",92,5.604419593,3.592611714,5.611841643,4.355617174,5.768889468,2.686241794,2.468479493,5.696028973,0.577060959
"BMR = 10%: Added, BMR: 0.1",93,3.333189531,6.42220123,6.391610788,2.60481948,4.791576062,1.979935509,3.405290744,6.339747482,0.784281336
"BMR = 10%: Added, BMR: 0.1",94,5.230969973,6.092847777,5.649649428,3.195675429,5.10510389,4.508509076,2.515474049,4.573540239,1.005200425
"BMR = 10%: Added, BMR: 0.1",95,6.393730473,5.428016883,5.962010808,7.403584143,4.804393578,2.537457705,2.07568323,4.76066593,1.218555449
"BMR = 10%: Added, BMR: 0.1",96,7.89914702,4.989378632,5.189567311,3.332210718,4.560551508,4.925370455,4.720135777,4.681791616,2.180913569
"BMR = 10%: Added, BMR: 0.1",97,6.133305262,3.356367444,4.668799262,4.043918261,4.586441127,4.927295293,5.211385088,4.475590595,2.318007293
"BMR = 10%: Added, BMR: 0.1",98,3.246996522,3.438393278,5.011623158,4.674087678,4.335540358,3.712482601,4.488188838,4.382089257,2.584961437
"BMR = 10%: Added, BMR: 0.1",99,4.755381904,4.002164988,3.961700746,3.091562064,4.270945886,4.432621844,2.75702946,4.340062762,0.999378155
"BMR = 10%: Added, BMR: 0.1",100,10.63975993,3.644615655,3.81783914,3.210084967,4.861313864,4.30959848,3.228758401,4.375496832,0.516816961
"BMR = 10%: Added, BMR: 0.1",101,3.584722518,4.520122207,4.115001883,2.808478933,3.78539089,5.043553888,3.28718277,4.291310747,3.56858212
"BMR = 10%: Added, BMR: 0.1",102,3.449174111,3.468865782,4.315480167,4.277822717,4.004449355,3.840159026,4.079991329,4.291310747,2.009901685
"BMR = 10%: Added, BMR: 0.1",103,3.760770465,3.437717286,5.293795123,3.979853952,3.769232137,4.752183253,3.087966798,4.291310747,14.00782859
"BMR = 10%: Added, BMR: 0.1",104,4.724723779,4.133171161,3.991942855,2.959955359,3.876347881,4.941431958,4.758565333,4.427034259,1.32515463
"BMR = 10%: Added, BMR: 0.1",105,3.283840105,3.931359399,3.624512775,2.959955359,3.841100207,1.446708437,3.263133743,4.274914115,1.636006101
"BMR = 10%: Added, BMR: 0.1",106,2.790578388,3.839714732,4.568974235,3.390773738,4.072166199,1.762862795,3.266068701,4.292175241,0.841536816
"BMR = 10%: Added, BMR: 0.1",107,5.174660285,3.537721323,3.801046083,5.302133869,4.077701776,6.64168633,2.846833287,4.210765503,2.07836473
"BMR = 10%: Added, BMR: 0.1",108,2.687863278,4.129857103,3.97514652,3.183341029,4.208152371,2.270037571,2.587960123,4.161244339,2.961230997
"BMR = 10%: Added, BMR: 0.1",109,3.068675539,3.630304024,5.989939562,3.134690603,4.157976296,2.72772367,4.848942547,4.114670043,3.090496223
"BMR = 10%: Added, BMR: 0.1",110,4.088556153,3.672483531,5.403661657,4.346934437,4.375330223,2.195070642,3.227202946,5.14489207,3.64826048
"BMR = 10%: Added, BMR: 0.1",111,3.667398505,3.272865776,13.6083363,2.933335374,4.679471957,2.957237574,2.99521595,4.222856379,3.532307878
"BMR = 10%: Added, BMR: 0.1",112,4.13236354,3.509566547,11.97349421,4.052937001,4.637547514,5.594377684,3.366414712,4.93586912,4.224674346
"BMR = 10%: Added, BMR: 0.1",113,5.105377415,4.369466767,10.1249524,3.06975888,5.896541314,3.420752637,2.808431591,3.790584744,4.198885779
"BMR = 10%: Added, BMR: 0.1",114,4.367718664,4.593195244,11.86067436,4.271663241,6.015799587,4.976789281,2.219687411,4.064548283,3.89315462
"BMR = 10%: Added, BMR: 0.1",115,3.673615624,4.4174812,20.94992441,2.970898288,5.801074239,8.217778057,4.76581861,5.070028861,8.552353231
"BMR = 10%: Added, BMR: 0.1",116,2.865889727,6.939944692,20.94992441,2.970898288,5.604069874,1.838911006,2.51550485,3.191702205,6.013460416
"BMR = 10%: Added, BMR: 0.1",117,2.237621867,6.033719905,29.21877044,3.77465172,5.403724678,10.69307552,2.76239454,2.276570979,2.124211166
"BMR = 10%: Added, BMR: 0.1",118,4.133171161,3.685696412,32.52952457,4.230612367,5.277973898,8.681095179,2.296668316,1.712035108,7.27545432
"BMR = 10%: Added, BMR: 0.1",119,7.307871035,3.731339534,12.74999489,3.861493202,6.453960158,7.674272831,2.876423451,7.074385859,16.03605181
"BMR = 10%: Added, BMR: 0.1",120,4.206539396,3.313284309,12.52426439,2.747072647,8.719667456,2.721764767,1.767639548,4.100743506,3.23576594
"BMR = 10%: Added, BMR: 0.1",121,7.101659453,3.455447706,16.01741067,3.820906687,5.214557254,3.350355799,2.799835431,3.418747309,0.618448343
"BMR = 10%: Added, BMR: 0.1",122,4.104000648,3.891779846,3.691609572,3.144613518,4.712392787,2.553958404,2.865743835,4.073560905,4.100437865
"BMR = 10%: Added, BMR: 0.1",123,5.978295278,3.428588383,2.872310314,3.8498371,5.655340597,2.204414906,2.200395498,5.281676559,10.74126126
"BMR = 10%: Added, BMR: 0.1",124,4.329538488,3.428588383,1.880304874,4.01187912,6.536405576,2.701504218,2.91270913,2.444921163,0.969570277
"BMR = 10%: Added, BMR: 0.1",125,3.017710624,3.77937435,2.208246613,3.449625659,7.458013566,2.459302488,3.759861384,3.514421182,0.817781246
