bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,108,34.81124471,165.0820473,123.6291029,0.248603022,2.630755401,146.4324247,34.55433008,318.290348
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,109,79.86734792,67.69548121,49.75542715,0.838237361,2.790438029,130.622356,32.62693832,171.2196892
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,110,158.2474374,79.06960636,58.90419366,0.900427897,2.601789983,134.3907857,34.46505838,86.64754423
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,111,83.18537626,126.2870612,58.46119968,1.164776003,2.112341679,172.3386417,34.65622349,54.05061256
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,112,20.35012221,27.84037488,34.08712281,0.640983497,2.567406542,180.2933401,32.24819445,83.57502468
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,113,21.63467752,48.93893854,275.2567737,1.370644177,1.833403577,203.6946238,31.12627383,117.4357483
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,114,67.1846493,92.50723175,86.5633099,0.1477474,3.145980597,203.6946238,30.3601521,662.6650609
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,115,268.6061823,53.07201428,81.32300423,0.100708014,3.029869566,233.9235513,29.80592213,662.6650609
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,116,29.47903677,185.8625718,70.38764042,0.074127075,2.731112456,248.9295879,30.62132815,662.6650609
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,117,29.39674171,2261.48068,80.80720498,0.130788891,2.434131866,280.425182,34.35422441,29.2223139
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,118,139.4482799,546.6603394,53.50562377,0.098689948,2.047534129,253.5722799,36.67947244,25.48346165
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,119,99.35817733,252.7389763,60.77720094,0.100597547,1.633735792,253.5722799,35.01044529,21.51657708
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,120,38.12962845,419.7593139,47.96718808,0.246433335,0.484186351,235.6337236,40.28583196,19.6970607
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,121,70.63974311,921.9201251,42.01277491,1.369172878,0.379965496,120.9976609,42.68860311,12.03816584
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,122,11.18476094,523.9231013,37.61518568,1.705853011,0.299095109,137.4341554,39.93453362,17.32895983
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,123,52.38780969,246.4290759,14.46395269,1.439545594,0.283731192,162.8307102,36.92003964,19.0216838
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,124,8.902502357,436.7873321,19.98084505,0.436747241,0.292274194,190.0176662,43.46973616,16.51785895
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,125,73.61367786,253.1292889,22.40262371,0.388554199,0.276632668,191.252271,33.47192286,13.39606333
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,126,76.43607241,74.02169137,26.88858985,0.50741943,0.276632668,199.0656264,60.55974442,16.5133656
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,127,9.343851062,139.4482799,26.81988487,0.268527124,0.276632668,160.36129,57.41740968,10.62500074
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,128,23.8292176,290.2483323,26.32041744,0.064535325,0.288925439,203.5904598,38.50855884,10.82985912
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,129,31.89629273,39.85484154,27.52010914,0.060405092,0.287203312,203.5904598,36.99459878,10.21555995
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,130,107.7640291,32.44228199,28.31969437,0.059960385,0.289867002,201.8615478,66.33001247,112.4388686
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,131,22.93899138,43.69372776,29.57712481,0.055658496,0.339990564,230.0950946,61.22386383,50.46035705
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,132,55.57747007,40.96846486,41.78067259,0.078026629,0.675586995,216.0315123,66.55917008,21.51923928
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,133,24.72182217,25.17682242,41.60452489,0.090373393,0.430489559,186.9282543,27.90649212,24.59881418
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,134,33.74777045,26.67888344,41.60452489,0.064561921,0.599657572,255.8155859,14.31999592,14.38279893
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,135,121.7086656,27.22655282,41.60452489,0.07765816,0.705139848,222.0772558,13.59566544,24.23893429
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,136,220.3074277,17.34607205,41.60452489,0.088971499,0.593990391,127.7954448,25.71068366,41.14723513
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,137,52.0463578,80.94459514,48.57023031,0.167234294,0.504965681,116.7748889,24.92917119,27.27158699
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,138,24.46959199,239.5283295,42.31087024,0.348206457,0.582748015,105.1758692,21.14599033,21.3319993
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,139,17.10563133,261.7619784,38.55920632,0.32222088,0.450357299,105.1758692,20.52437955,29.12990043
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,140,24.60401115,147.6078894,35.7315116,0.120245234,0.340443354,116.1525059,25.19588856,49.67559207
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,141,78.63293606,202.4096199,35.7315116,0.121897652,0.361132756,106.741944,24.91607923,98.40787284
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,142,12.24161084,176.0130215,35.7315116,0.268717941,0.48800898,105.11372,23.23760881,82.22152862
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,143,169.3403218,890.9004687,34.25188036,0.228997313,0.435684373,94.65996089,26.45819468,145.4321584
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,144,31.32025046,1333.173871,34.25188036,0.290854786,0.524729497,136.6667683,19.98111384,145.4321584
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,145,29.60083249,1333.173871,34.25188036,0.911511162,1.699823294,134.4677774,34.65266009,145.4321584
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,146,90.52370388,1649.966323,34.25188036,0.149168611,1.477318244,134.4677774,31.19022527,193.7289472
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,147,12.86796186,594.9681421,34.25188036,0.095112984,2.026118511,129.639979,41.82958823,126.060655
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,148,91.09043825,1287.860458,34.25188036,0.090886838,1.69729679,129.639979,34.82785573,141.9231184
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,149,41.39811649,518.0486176,34.25188036,0.133085388,2.352348904,149.7445617,27.29171204,905.250531
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,150,53.6983746,518.0486176,35.47563363,0.168622783,1.580508591,172.8107716,31.87273397,254.516767
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,151,78.47316015,255.3491828,35.47563363,0.206064736,1.6729056,220.8099469,37.83524355,128.2688781
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,152,43.99328321,154.4890464,35.47563363,0.374627097,1.160859126,169.0199209,22.63875329,38.05213641
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,153,36.7656053,65.33026218,54.04745981,0.200969528,0.637175381,183.0890908,31.88389498,43.70757956
